                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20211207"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                     1534                  1.0000000000000000E+005                  5.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  7.8994570241739046E-002                  7.8951005888916237E-002                  7.8129685049395396E-008                  9.9999999996556233E-001                  9.7349783994939010E-001                  7.8951005888916237E-002                  7.8129685049395396E-008                  9.9999999996556233E-001                  9.7349783994939010E-001                 -1.4483066359632935E-001                 -4.7200645733802801E+001                 -1.5477468515471340E+001                 -1.4483066359632915E-001                 -2.0784450411013844E-001                 -1.0143050551939599E+000                 -4.7200645733802801E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7515753003423007E+000                 -1.3716048300135208E-001                 -4.8472005732651161E-002                  4.5348333648784269E+000                 -8.2405821827007901E-011                  1.7156481068688400E+001                  1.8900880645937039E+000                  7.1371587687878124E+000                  6.2027420085461671E-001                  8.4974791981405329E-001                  1.2973413008889860E+000                  6.9947230978021058E-001                  2.8036842025014186E-001                  2.9095061146630456E-003                  9.3604173520212917E-003                  1.6289727254633287E-003                  3.4416106108119912E-003                  9.3604466091399986E-003                  6.9990700573547071E-001                  2.8001427260689465E-001                                        0                                        0                                        3 
                                       4                                      816                  5.3680000000000000E+005                  5.2375437381428744E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  7.2109400421221395E-002                  7.1753622405374307E-002                  7.8129682056563719E-008                  9.9999999996478117E-001                  9.7255779679933230E-001                  7.1753622405374307E-002                  7.8129682056563719E-008                  9.9999999996478117E-001                  9.7255779679933230E-001                 -1.4762620191679934E-001                 -4.7211517470583971E+001                 -1.5954589770191003E+001                 -1.4762620191679926E-001                 -2.0968664401861339E-001                 -1.0232564152819408E+000                 -4.7211517470583971E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7501049236978301E+000                 -1.4991737419366574E-001                 -5.1909698039867169E-002                  4.5417087494928596E+000                 -3.6018951368982075E-011                  1.7155967781068810E+001                  1.8897440333476623E+000                  7.1370002218768942E+000                  6.2028644568322588E-001                  8.4973545233808823E-001                  1.2973750662345440E+000                  6.9944760322410382E-001                  2.8038791627472198E-001                  2.8741301663785103E-003                  9.3604151777283134E-003                  1.6702465676369563E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990315327341734E-001                  2.8001649123603028E-001                                        0                                        0                                        3 
                                       5                                      815                  7.4415999999999988E+005                  5.3167249841904987E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  7.1317153954901000E-002                  6.8914403071731689E-002                  7.8129682056563719E-008                  9.9999999996478117E-001                  9.7222756316270109E-001                  6.8914403071731689E-002                  7.8129682056563719E-008                  9.9999999996478117E-001                  9.7222756316270109E-001                 -1.4884679044915611E-001                 -4.7218125270050471E+001                 -9.8999999999999986E+001                 -1.4884679044915616E-001                 -2.1036865323996631E-001                 -1.0279994860031956E+000                 -4.7218125270050471E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7497091899584709E+000                 -1.5347974754835678E-001                 -5.2899417238493063E-002                  4.5436881878901110E+000                 -2.7966941969576685E-011                  1.7155690026889097E+001                  1.8895928406984301E+000                  7.1368783356950241E+000                  6.2029229107204931E-001                  8.4972952278620728E-001                  1.2973911503848161E+000                  6.9943581583011660E-001                  2.8039712996572602E-001                  2.8573963943875594E-003                  9.3604141401867850E-003                  1.6897702094752366E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990133233125484E-001                  2.8001753787231143E-001                                        0                                        0                                        3 
                                      10                                      810                  2.5958682111999993E+006                  5.7126312144286233E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  6.4642845734756607E-002                  6.3318093820682653E-002                  7.8129682056563719E-008                  9.9999999996478117E-001                  9.7096707940206650E-001                  6.3318093820682653E-002                  7.8129682056563719E-008                  9.9999999996478117E-001                  9.7096707940206650E-001                 -1.5676630499826963E-001                 -4.7278551776869847E+001                 -1.5954589770191003E+001                 -1.5676630499826957E-001                 -2.1321898917627352E-001                 -1.0707866500549728E+000                 -4.7278551776869847E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7480516846447909E+000                 -1.6713913015954263E-001                 -5.6414097916725615E-002                  4.5507175492465759E+000                 -5.0172691444441134E-012                  1.7153913985062594E+001                  1.8889907850554222E+000                  7.1357389072522874E+000                  6.2034465578546150E-001                  8.4967682053179694E-001                  1.2975342418994116E+000                  6.9933056900069990E-001                  2.8047874393316613E-001                  2.7127540916157180E-003                  9.3604049379994378E-003                  1.8585276146229814E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9988532642427559E-001                  2.8002688443355289E-001                                        0                                        0                                        3 
                                      15                                      806                  7.2035107872931827E+006                  6.1085374446667471E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  5.2391274477095365E-002                  5.1474589498838430E-002                  7.8129682056563719E-008                  9.9999999996478117E-001                  9.7022360111145256E-001                  5.1474589498838430E-002                  7.8129682056563719E-008                  9.9999999996478117E-001                  9.7022360111145256E-001                 -1.6381517377300855E-001                 -4.7362511376280935E+001                 -1.5954589770191003E+001                 -1.6381517377300847E-001                 -2.1079631572636265E-001                 -1.1529547441582721E+000                 -4.7362511376280935E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7475970045434792E+000                 -1.6733661274424175E-001                 -5.5603479006452773E-002                  4.5490963114260303E+000                  2.3495496686601138E-012                  1.7153973445124738E+001                  1.8907912859974616E+000                  7.1340635340599450E+000                  6.2047882624069683E-001                  8.4954260589679975E-001                  1.2978973288729330E+000                  6.9906259922980074E-001                  2.8069005556193599E-001                  2.3645159648434081E-003                  9.3603805509532775E-003                  2.2648267678560840E-003                  3.4416106108119920E-003                  9.3604466091399760E-003                  6.9984706848656719E-001                  2.8005055970034654E-001                                        0                                        0                                        5 
                                      20                                      803                  1.8668799962237366E+007                  6.5044436749048709E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  3.9663716410694376E-002                  3.8965373421342986E-002                  7.8129681945541416E-008                  9.9999999996478117E-001                  9.7044414013687763E-001                  3.8965373421342986E-002                  7.8129681945541416E-008                  9.9999999996478117E-001                  9.7044414013687763E-001                 -1.6194602358164287E-001                 -4.7392677253950296E+001                 -1.5653559774527022E+001                 -1.6194602358164270E-001                 -1.9569516391789157E-001                 -1.2882329183827919E+000                 -4.7392677253950296E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7482611097842038E+000                 -1.5999170098069143E-001                 -5.3259233606126812E-002                  4.5444078206253788E+000                  6.5656277307477173E-013                  1.7158879737262630E+001                  1.8966828606595090E+000                  7.1332522915726484E+000                  6.2081528791961871E-001                  8.4920475579998833E-001                  1.2988025158947625E+000                  6.9838782651672426E-001                  2.8124495241907022E-001                  1.6285154894901755E-003                  9.3603129644752245E-003                  3.1235531272698178E-003                  3.4416106108119920E-003                  9.3604466091399760E-003                  6.9975632550089684E-001                  2.8011329217511505E-001                                        0                                        0                                        5 
                                      25                                      794                  4.7198108322034471E+007                  6.9003499051429946E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  1.9398378894531814E-002                  9.9999999996478117E-001                  9.7113501951068959E-001                  1.7667216305050859E-002                  7.8129682056563719E-008                  9.9999999996478117E-001                  9.7113501951068959E-001                  1.7667216305050859E-002                  7.8129682056563719E-008                 -1.5467429523937201E-001                 -4.7381032734079064E+001                 -1.5954589770191003E+001                 -1.5467429523937193E-001                 -1.7250392643753895E-001                 -1.5502005633303693E+000                 -4.7381032734079064E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7492512301943770E+000                 -1.5290989215959730E-001                 -5.1698570015926482E-002                  4.5412864934449777E+000                  2.2725965284608532E-013                  1.7169815273709045E+001                  1.9084185990882385E+000                  7.1329344007941344E+000                  6.2167363473036452E-001                  8.4833486586838491E-001                  1.3010837780084388E+000                  6.9665024772948103E-001                  2.8280415845961765E-001                  5.1848513803375669E-004                  9.3600802925489258E-003                  4.4187921252378170E-003                  3.4416106108119894E-003                  9.3604466091399760E-003                  6.9953892142846363E-001                  2.8028324567598439E-001                                        0                                        0                                        5 
                                      30                                      783                  1.1818815689988479E+008                  7.2962561353811193E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  2.4359301300617923E-003                  9.9999999996478117E-001                  9.7176441492245846E-001                  2.1128314016634064E-003                  7.8129682056563719E-008                  9.9999999996478117E-001                  9.7176441492245846E-001                  2.1128314016634064E-003                  7.8129682056563719E-008                 -1.4694670805065274E-001                 -4.7344656135059296E+001                 -9.8999999999999986E+001                 -1.4694670805065274E-001                 -1.5548059691274208E-001                 -1.8578439939930085E+000                 -4.7344656135059296E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7499919870941922E+000                 -1.4676418073745148E-001                 -5.0107228104482711E-002                  4.5381038096220907E+000                  1.0094062250632042E-013                  1.7178741161489551E+001                  1.9190165311457150E+000                  7.1327340653341516E+000                  6.2393874641478364E-001                  8.4601101146455748E-001                  1.3070438512737088E+000                  6.9200532447672003E-001                  2.8737602166017950E-001                  2.9242977436791274E-005                  9.3590911468193656E-003                  4.9904401484476418E-003                  3.4416106108119894E-003                  9.3604466091399760E-003                  6.9901145371747697E-001                  2.8073781494233296E-001                                        0                                        0                                        5 
                                      35                                      782                  2.9483411457712126E+008                  7.6921623656192430E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996478117E-001                  9.7204836493223512E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996478117E-001                  9.7204836493223512E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4010498310049488E-001                 -4.7189365124556794E+001                 -9.8999999999999986E+001                 -1.4010498310049496E-001                 -1.4459250511004376E-001                 -2.1281245317237767E+000                 -4.7189365124556794E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7505672812703965E+000                 -1.4003823622810241E-001                 -4.7894844202218415E-002                  4.5336790418175621E+000                  6.5051860092237306E-014                  1.7185710299144414E+001                  1.9284938037054966E+000                  7.1344638703152583E+000                  6.3017574628015560E-001                  8.3968909184297680E-001                  1.3234467161956069E+000                  6.7936319443867166E-001                  3.0002135784420936E-001                  1.4841749823333971E-005                  9.3552612648515453E-003                  5.0105927273851819E-003                  3.4416106108119894E-003                  9.3604466091399760E-003                  6.9772063204602641E-001                  2.8192088874610977E-001                                        0                                        0                                        5 
