                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20211129"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                     1155                  1.1475506210984938E+002                  2.0597718523607966E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  6.2369178636124136E+000                  4.1338299116960320E-001                  7.8142749814915804E-008                  9.9999999338295698E-001                  9.9999995565936761E-001                  4.1338299116960320E-001                  7.8142749814915804E-008                  9.9999999338295698E-001                  9.9999995565936761E-001                  4.7525165048527853E+000                 -2.8874271106554357E+001                 -9.8999999999999986E+001                  4.7525165048527853E+000                  2.7488060480223657E+000                  4.7481890175587269E+000                 -2.8874271106554357E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1469998632723344E+033                  1.5848746087961749E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4872712781172490E+000                  4.2905513032465015E+000                  6.9399193184137931E-001                  4.2259967487860477E+000                  2.6870839968078549E-008                  1.6495441208366760E+001                  7.8503518603030331E-001                  7.5334966023596444E+000                  6.2042588607927696E-001                  8.4951617849734695E-001                  1.2980825021347979E+000                  6.9903170601640818E-001                  2.8046183634220939E-001                  3.5656801280199452E-004                  9.2830941305327153E-003                  4.6750583299771924E-003                  3.4416106108119933E-003                  9.3604466091399743E-003                  1.0493921860754407E+001                  4.2026305431350464E+000                                        0                                        0                                        3 
                                       5                                     1053                  8.2871316546411367E+002                  2.3277838079171791E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  7.1654457303328032E+000                  4.7676760959824283E-001                  7.8142749935059248E-008                  9.9999999114203897E-001                  9.9999996186666307E-001                  4.7676760959824283E-001                  7.8142749935059248E-008                  9.9999999114203897E-001                  9.9999996186666307E-001                  4.6852584006302980E+000                 -2.9506704148607604E+001                 -1.0837079843903322E+001                  4.6852584006302980E+000                  2.8909354777852423E+000                  4.6782281342689656E+000                 -2.9506704148607604E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9237493386303655E+033                  1.2631203933127955E+034                  1.4284770582037732E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5213541923754941E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4796512194521716E+000                  4.2699764395894428E+000                  6.9894461734300517E-001                  4.2160913777827957E+000                  6.0605264934388577E-008                  1.6449635774369174E+001                  7.4902052455072621E-001                  7.5231389006206602E+000                  6.2039221386299559E-001                  8.4954999782775520E-001                  1.2979889964735418E+000                  6.9909882260131861E-001                  2.8041326719032639E-001                  4.8302482073297591E-004                  9.2907939218388955E-003                  4.5207880699963008E-003                  3.4416106108119946E-003                  9.3604466091399795E-003                  1.0493528177307798E+001                  4.2027332475877417E+000                                        0                                        0                                        3 
                                      10                                     1043                  2.2986057944342128E+003                  2.5982594472579321E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  7.0705065769055837E+000                  4.7118987312279659E-001                  7.8142753820262356E-008                  9.9999999060848710E-001                  9.9999995862105173E-001                  4.7118987312279659E-001                  7.8142753820262356E-008                  9.9999999060848710E-001                  9.9999995862105173E-001                  4.3476096502659818E+000                 -3.0064302992079742E+001                 -1.1138109839567303E+001                  4.3476096502659818E+000                  2.5822919756529150E+000                  4.3400895913940190E+000                 -3.0064302992079742E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5479823108520350E+033                  1.1403313098140538E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4722192376060992E+000                  4.2509101735673074E+000                  7.0427544802408104E-001                  4.2054297164206442E+000                  1.8831818558701312E-008                  1.6411819277785611E+001                  7.2018287074104970E-001                  7.5140128518066165E+000                  6.2040937325466206E-001                  8.4953435093381147E-001                  1.2980415630040987E+000                  6.9906783842550113E-001                  2.8041364374690758E-001                  2.9386276695405250E-004                  9.2908694937125069E-003                  4.7414110073484561E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  1.0493027199698963E+001                  4.2028699624015706E+000                                        0                                        0                                        3 
                                      15                                     1032                  5.8394516055015692E+003                  2.9941656774960563E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  5.1946364669391949E+000                  3.4432103198989561E-001                  7.8142753820262356E-008                  9.9999999060848710E-001                  9.9999995834725064E-001                  3.4432103198989561E-001                  7.8142753820262356E-008                  9.9999999060848710E-001                  9.9999995834725064E-001                  4.0996387873661275E+000                 -2.9626197729516935E+001                 -9.8999999999999986E+001                  4.0996387873661266E+000                  2.1646546104725024E+000                  4.0945649730243296E+000                 -2.9626197729516935E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4214051242920287E+033                  1.0263548595141206E+034                  1.4913305078657799E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5171571943670612E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4785557042623267E+000                  4.2796956414779226E+000                  7.0599524866693308E-001                  4.2019901151349401E+000                 -2.4784608027304082E-009                  1.6446922290126047E+001                  7.4915106244489826E-001                  7.5210421387191717E+000                  6.2045594191059172E-001                  8.4948814121745408E-001                  1.2981723025124763E+000                  6.9897599731824023E-001                  2.8047297565707496E-001                  8.1589001252900609E-005                  9.2817911937406756E-003                  4.9970072464751497E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  1.0492475128578240E+001                  4.2032179808817629E+000                                        0                                        0                                        3 
                                      20                                     1038                  1.2545752075154405E+004                  3.1894083557057855E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  5.2966815583048108E+000                  3.5218069716146960E-001                  7.8142753820262356E-008                  9.9999999167559084E-001                  9.9999996218903842E-001                  3.5218069716146960E-001                  7.8142753820262356E-008                  9.9999999167559084E-001                  9.9999996218903842E-001                  4.2617000111057965E+000                 -2.8854209113345405E+001                 -9.8999999999999986E+001                  4.2617000111057965E+000                  1.7881795458146621E+000                  4.2602378517058623E+000                 -2.8854209113345405E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0185278718825923E+033                  1.1579628039171194E+034                  1.4897534922059341E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5863885893345345E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4888326390563211E+000                  4.3056961173025883E+000                  6.9844161699127816E-001                  4.2170973784862502E+000                 -1.0705838585691830E-008                  1.6499379254126573E+001                  7.8911709053208268E-001                  7.5337850609906223E+000                  6.2055475936730753E-001                  8.4938507560011600E-001                  1.2984324419386339E+000                  6.9877009035911042E-001                  2.8068017473260881E-001                  6.0307993434697132E-005                  9.2484621985347380E-003                  5.0509979597349172E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  1.0491372608041541E+001                  4.2043244057554343E+000                                        0                                        0                                        3 
                                      25                                     1043                  2.5961210319767702E+004                  3.5726641738955656E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  5.7568462136131178E+000                  3.8240807859991238E-001                  7.8142753764751205E-008                  9.9999999210243240E-001                  9.9999996424237902E-001                  3.8240807859991238E-001                  7.8142753764751205E-008                  9.9999999210243240E-001                  9.9999996424237902E-001                  4.2927741820781202E+000                 -2.8765359886456309E+001                 -9.8999999999999986E+001                  4.2927741820781202E+000                  1.6992973909058726E+000                  4.2916653601317183E+000                 -2.8765359886456309E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1426071763112733E+033                  1.0967343331457529E+034                  1.1541257958651016E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1630709674275200E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4883466137434489E+000                  4.2913145131807431E+000                  6.9222286555610046E-001                  4.2295348813566056E+000                 -9.7062857183780551E-010                  1.6502471601108439E+001                  7.9047888528817245E-001                  7.5352995500845159E+000                  6.2076838249339572E-001                  8.4916204098876358E-001                  1.2989927622668451E+000                  6.9832404023276085E-001                  2.8113561900260892E-001                  6.1199399982386765E-005                  9.1749559039134686E-003                  5.1142759932228899E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  1.0488689086444372E+001                  4.2070554307452586E+000                                        0                                        0                                        5 
                                      30                                     1041                  5.9343163379003869E+004                  3.9685704041336898E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  5.7656747156663624E+000                  3.8240807859991238E-001                  7.8142753764751205E-008                  9.9999999210243240E-001                  9.9999996407269343E-001                  3.8240807859991238E-001                  7.8142753764751205E-008                  9.9999999210243240E-001                  9.9999996407269343E-001                  4.2914982267516741E+000                 -2.8802479286768289E+001                 -1.1439139835231284E+001                  4.2914982267516741E+000                  1.6757440068581473E+000                  4.2904449157011531E+000                 -2.8802479286768289E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1350085638666740E+033                  1.0959184487628883E+034                  1.4898490754638056E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5844459695386134E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4876332018134804E+000                  4.2901796869040139E+000                  6.9308227627767216E-001                  4.2278160599134615E+000                  3.1434829599692997E-010                  1.6498923264465802E+001                  7.8791255819533856E-001                  7.5346056805368447E+000                  6.2132020996801218E-001                  8.4858691600415337E-001                  1.3004403353783436E+000                  6.9717379179914973E-001                  2.8230891468309527E-001                  6.2887494234260474E-005                  8.9928655758823323E-003                  5.2716355869562815E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  1.0481996844011720E+001                  4.2138671487083537E+000                                        0                                        0                                        5 
                                      35                                     1037                  1.4240814481536235E+005                  4.3644766343718135E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  5.7593025956000838E+000                  3.8240807859991238E-001                  7.8142753764751205E-008                  9.9999999167559084E-001                  9.9999996332547592E-001                  3.8240807859991238E-001                  7.8142753764751205E-008                  9.9999999167559084E-001                  9.9999996332547592E-001                  4.2927039668093858E+000                 -2.8868948967199202E+001                 -9.8999999999999986E+001                  4.2927039668093858E+000                  1.6551108906660212E+000                  4.2917023722976015E+000                 -2.8868948967199202E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1310309942838558E+033                  1.0947213447240799E+034                  1.4903161771849655E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5636549570418978E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4865835928458528E+000                  4.2915624232809675E+000                  6.9587286240140489E-001                  4.2222348876659961E+000                  2.8378481706221774E-010                  1.6492152326106080E+001                  7.8320822471764995E-001                  7.5333063899969632E+000                  6.2270746271599275E-001                  8.4714723471800979E-001                  1.3040803186480117E+000                  6.9429442879270764E-001                  2.8524088445751522E-001                  6.6898709836202684E-005                  8.5773492998090610E-003                  5.6305325769847956E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  1.0465338222556232E+001                  4.2307985798948220E+000                                        0                                        0                                        5 
                                      40                                     1031                  3.4910039942308189E+005                  4.7603828646099373E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  5.7245072266191235E+000                  3.8011198105195027E-001                  7.8142753764751205E-008                  9.9999999167559084E-001                  9.9999996168516159E-001                  3.8011198105195027E-001                  7.8142753764751205E-008                  9.9999999167559084E-001                  9.9999996168516159E-001                  4.2961147386194423E+000                 -2.8977818784210328E+001                 -1.1439139835231284E+001                  4.2961147386194423E+000                  1.6210968086521853E+000                  4.2951959286362067E+000                 -2.8977818784210328E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1245053014543922E+033                  1.0921720454583957E+034                  1.4914674403097255E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5180246808191349E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4845272572144701E+000                  4.2952309203335233E+000                  7.0181978219044650E-001                  4.2103410480879129E+000                  2.4044033111989897E-010                  1.6479110630994537E+001                  7.7437963350117078E-001                  7.5310291591215819E+000                  6.2622450124169393E-001                  8.4353509076556910E-001                  1.3133133391621266E+000                  6.8707014070031958E-001                  2.9257394805383086E-001                  7.5182868446859455E-005                  7.7181863130420282E-003                  6.3726353386935166E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  1.0423739974195554E+001                  4.2729618730347774E+000                                        0                                        0                                        5 
