                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20211202"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                     1089                  6.4150029909958457E+003                  3.8071968632008439E+000                  3.0000000000000000E+000                  3.3775799705279844E+001                 -9.8999999999999986E+001                  5.7338103174409094E-001                  1.8985693981776841E-001                  7.8133773951003079E-008                  9.9999999974056242E-001                  9.9999999911948012E-001                  1.8985693981776841E-001                  7.8133773951003079E-008                  9.9999999974056242E-001                  9.9999999911948012E-001                  2.0202497209112544E+000                 -3.5955770188874375E+001                 -9.8999999999999986E+001                  2.0202497209112544E+000                  1.2112348922539586E+000                  1.9469864552043443E+000                 -3.5955770188874375E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7500571774742693E+031                  8.1929274839297357E+032                  1.1990076192891430E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6737128817038922E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0866314684895162E+000                  1.9143889838433341E+000                  3.0719039139526011E-001                  4.3006298253422672E+000                 -9.8060422443497527E-010                  1.7107345842239287E+001                  1.5993524290343732E+000                  7.3784998014463339E+000                  6.2050679624234617E-001                  8.4950656038932992E-001                  1.2981299892324334E+000                  6.9901206595823751E-001                  2.8042605753148836E-001                  6.6002599827636910E-005                  9.3293323244117068E-003                  4.9735928915614512E-003                  3.4416106108119925E-003                  9.3604466091399812E-003                  2.0993237270824237E+000                  8.4019807166368343E-001                                        0                                        0                                        4 
                                       5                                     1041                  4.7737886257794693E+004                  4.1239218473913430E+000                  3.0000000000000000E+000                  3.3775799705279844E+001                 -9.8999999999999986E+001                  5.1161749931058453E-001                  1.7021182224609555E-001                  7.8133771119475367E-008                  9.9999999971712472E-001                  9.9999999918171301E-001                  1.7021182224609555E-001                  7.8133771119475367E-008                  9.9999999971712472E-001                  9.9999999918171301E-001                  1.9061144448978460E+000                 -3.5982191782618642E+001                 -9.8999999999999986E+001                  1.9061144448978460E+000                  1.1303867899650415E+000                  1.8264468525280284E+000                 -3.5982191782618642E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.2020811315908631E+031                  7.3618821627488518E+032                  1.1874912865357743E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6584657489641258E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0853136087785771E+000                  1.9072707116139385E+000                  3.0626697470244191E-001                  4.3024766587279037E+000                 -1.5143530264754238E-010                  1.7103797660757635E+001                  1.5962921202012332E+000                  7.3780250913807581E+000                  6.2053415562386938E-001                  8.4947805764371764E-001                  1.2982036060513558E+000                  6.9895529469530515E-001                  2.8047934604945207E-001                  3.7635052570381643E-005                  9.3249923667584420E-003                  5.0104858263081550E-003                  3.4416106108119929E-003                  9.3604466091399743E-003                  2.0992871240930624E+000                  8.4022758539619524E-001                                        0                                        0                                        3 
                                      10                                     1035                  1.6652502339079033E+005                  4.5198280776294668E+000                  3.0000000000000000E+000                  3.3775799705279844E+001                 -9.8999999999999986E+001                  4.9216482729428163E-001                  1.6369549035790265E-001                  7.8133771119475367E-008                  9.9999999971712472E-001                  9.9999999918650551E-001                  1.6369549035790265E-001                  7.8133771119475367E-008                  9.9999999971712472E-001                  9.9999999918650551E-001                  1.8979916383928497E+000                 -3.5964412468163871E+001                 -9.8999999999999986E+001                  1.8979916383928497E+000                  1.1316218153106956E+000                  1.8164152631311026E+000                 -3.5964412468163871E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0972712921509818E+031                  7.3266252705376504E+032                  1.2379431248825628E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6431972331812546E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0849723032326795E+000                  1.9035119125891775E+000                  3.0507018628185534E-001                  4.3048702355690764E+000                 -2.7043679039600556E-011                  1.7106088864143864E+001                  1.5983324051695245E+000                  7.3783324407388360E+000                  6.2060980055922110E-001                  8.4939941498248095E-001                  1.2984018866727127E+000                  6.9879803240301075E-001                  2.8063795626116222E-001                  3.5506700037959317E-005                  9.3119239323424773E-003                  5.0244037843766168E-003                  3.4416106108119929E-003                  9.3604466091399743E-003                  2.0991897806898767E+000                  8.4031159779781694E-001                                        0                                        0                                        3 
                                      15                                     1028                  4.6210543246156606E+005                  4.9157343078675915E+000                  3.0000000000000000E+000                  3.3775799705279844E+001                 -9.8999999999999986E+001                  5.1529435275693769E-001                  1.7021182224609555E-001                  7.8133771119475367E-008                  9.9999999971712472E-001                  9.9999999919232119E-001                  1.7021182224609555E-001                  7.8133771119475367E-008                  9.9999999971712472E-001                  9.9999999919232119E-001                  1.9017538534434233E+000                 -3.5918731065336814E+001                 -9.8999999999999986E+001                  1.9017538534434233E+000                  1.1371958315641488E+000                  1.8198021501840491E+000                 -3.5918731065336814E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6654412528743579E+031                  7.4471424771061889E+032                  1.3445251708586446E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5703213494950026E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0854672387212263E+000                  1.9037505783828435E+000                  3.0419964820159634E-001                  4.3066113117295943E+000                 -2.5430754561020774E-011                  1.7107679776629162E+001                  1.5990940992441522E+000                  7.3792755237594134E+000                  6.2079538998398676E-001                  8.4920624356713759E-001                  1.2988888449617337E+000                  6.9841169222038824E-001                  2.8102835778199464E-001                  3.5784333603640326E-005                  9.2798669582961988E-003                  5.0521297308404834E-003                  3.4416106108119929E-003                  9.3604466091399743E-003                  2.0989468740556823E+000                  8.4052801361223006E-001                                        0                                        0                                        4 
                                      20                                     1024                  1.1976040759605584E+006                  5.3116405381057152E+000                  3.0000000000000000E+000                  3.3775799705279844E+001                 -9.8999999999999986E+001                  5.4859553075818313E-001                  1.8247590103322214E-001                  7.8133771063964216E-008                  9.9999999972493725E-001                  9.9999999919939031E-001                  1.8247590103322214E-001                  7.8133771063964216E-008                  9.9999999972493725E-001                  9.9999999919939031E-001                  1.9007417724158835E+000                 -3.5879612666020513E+001                 -1.3546349804879153E+001                  1.9007417724158837E+000                  1.1389215507797297E+000                  1.8182193132624405E+000                 -3.5879612666020513E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2237904191352635E+031                  7.5631388339501040E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0853801208975176E+000                  1.9008997012530016E+000                  3.0294844528409154E-001                  4.3091137175646042E+000                 -6.0411761921162762E-012                  1.7107415672754893E+001                  1.5983158697587523E+000                  7.3800773354141755E+000                  6.2123970563957720E-001                  8.4874416698212929E-001                  1.3000552292582996E+000                  6.9748754060744322E-001                  2.8196205328932000E-001                  3.6337685937005731E-005                  9.2042909760797834E-003                  5.1176131375575869E-003                  3.4416106108119929E-003                  9.3604466091399743E-003                  2.0983439664526071E+000                  8.4108768223984787E-001                                        0                                        0                                        5 
                                      25                                     1016                  3.0277600605519712E+006                  5.7075467683438390E+000                  3.0000000000000000E+000                  3.3775799705279844E+001                 -9.8999999999999986E+001                  5.8406020214972842E-001                  1.8985693981776541E-001                  7.8133771119475367E-008                  9.9999999972493725E-001                  9.9999999919912375E-001                  1.8985693981776541E-001                  7.8133771119475367E-008                  9.9999999972493725E-001                  9.9999999919912375E-001                  1.8999073212688118E+000                 -3.5858080119935742E+001                 -9.8999999999999986E+001                  1.8999073212688118E+000                  1.1381575455182427E+000                  1.8173701186197273E+000                 -3.5858080119935742E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6884385886065797E+031                  7.6410812390848072E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0849097709156315E+000                  1.8992974533357463E+000                  3.0308802128923679E-001                  4.3088345655543137E+000                  2.8932832836312357E-012                  1.7105270900655981E+001                  1.5965764459319447E+000                  7.3804052814290868E+000                  6.2232399075910194E-001                  8.4762012878544013E-001                  1.3029016877307809E+000                  6.9523946096843281E-001                  2.8423246896867216E-001                  3.7446374687981915E-005                  9.0270030098389825E-003                  5.2714466378088153E-003                  3.4416106108119929E-003                  9.3604466091399743E-003                  2.0968537857901524E+000                  8.4252614801822490E-001                                        0                                        0                                        5 
                                      30                                     1008                  7.5817738001304734E+006                  6.1034529985819637E+000                  3.0000000000000000E+000                  3.3775799705279844E+001                 -9.8999999999999986E+001                  5.9624038650791200E-001                  1.9807256456043199E-001                  7.8133771119475367E-008                  9.9999999971712472E-001                  9.9999999918225591E-001                  1.9807256456043199E-001                  7.8133771119475367E-008                  9.9999999971712472E-001                  9.9999999918225591E-001                  1.9002208219368464E+000                 -3.5862671692275683E+001                 -9.8999999999999986E+001                  1.9002208219368464E+000                  1.1275185984044114E+000                  1.8199415180444551E+000                 -3.5862671692275683E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0314130282884065E+031                  7.6494400283460871E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0834923834442476E+000                  1.8994896008214710E+000                  3.0601886997486721E-001                  4.3029728681830530E+000                  5.1464789955353754E-012                  1.7099006523039378E+001                  1.5927145843023922E+000                  7.3799199058698708E+000                  6.2512752872716892E-001                  8.4473693953903906E-001                  1.3102622410491844E+000                  6.8947308650516892E-001                  2.9005149846087541E-001                  3.9940116230967024E-005                  8.6091844759121593E-003                  5.6341284898708283E-003                  3.4416106108119929E-003                  9.3604466091399743E-003                  2.0931610217212202E+000                  8.4617588895787488E-001                                        0                                        0                                        5 
                                      35                                     1004                  1.8913617268598452E+007                  6.4993592288200874E+000                  3.0000000000000000E+000                  3.3775799705279844E+001                 -9.8999999999999986E+001                  5.9281022584456877E-001                  1.9642803240400863E-001                  7.8133771119475367E-008                  9.9999999969759346E-001                  9.9999999913308379E-001                  1.9642803240400863E-001                  7.8133771119475367E-008                  9.9999999969759346E-001                  9.9999999913308379E-001                  1.9038008944504787E+000                 -3.5867767277517125E+001                 -1.3847379800543134E+001                  1.9038008944504790E+000                  1.1001143776487270E+000                  1.8295513538083785E+000                 -3.5867767277517125E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4471700664163356E+031                  7.5880036196022073E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0803652454375161E+000                  1.9031652588112813E+000                  3.1411097498323381E-001                  4.2867886581663202E+000                  5.2443531521369300E-012                  1.7086014320019959E+001                  1.5858469024829935E+000                  7.3787739454709778E+000                  6.3246691367758168E-001                  8.3733971621660797E-001                  1.3295430254643430E+000                  6.7467866227117268E-001                  3.0495780225109437E-001                  4.5203664830255715E-005                  7.7217039516968584E-003                  6.4045331418600528E-003                  3.4416106108119929E-003                  9.3604466091399743E-003                  2.0839525487731314E+000                  8.5537037601934562E-001                                        0                                        0                                        5 
                                      40                                     1009                  3.9750986818087466E+007                  6.6550051433900368E+000                  3.0000000000000000E+000                  3.3775799705279844E+001                 -9.8999999999999986E+001                  5.8254994031114582E-001                  1.9314248611088702E-001                  7.8133771119475367E-008                  9.9999999966243713E-001                  9.9999999903159231E-001                  1.9314248611088702E-001                  7.8133771119475367E-008                  9.9999999966243713E-001                  9.9999999903159231E-001                  1.9129099820712934E+000                 -3.5805927761275768E+001                 -9.8999999999999986E+001                  1.9129099820712931E+000                  1.0573143131632907E+000                  1.8476883900167103E+000                 -3.5805927761275768E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.2714297290029373E+031                  7.4694430295545505E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0756317060607339E+000                  1.9123832051797085E+000                  3.2818702692101243E-001                  4.2586365542907627E+000                  5.1664191376220895E-012                  1.7068319351203801E+001                  1.5784019445936899E+000                  7.3781714149125470E+000                  6.4700355628494777E-001                  8.2327236270290038E-001                  1.3678458118650152E+000                  6.4654401772290837E-001                  3.3325033375233898E-001                  5.2739952980727464E-005                  6.4701562116921971E-003                  7.4908450781885818E-003                  3.4416106108119929E-003                  9.3604466091399743E-003                  2.0667894480609958E+000                  8.7255662925236543E-001                                        0                                        0                                        5 
