                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20211202"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                     1153                  2.0046884346862029E+002                  2.3020468848809381E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.3778111833480917E+000                  3.6228824595378334E-001                  7.8125640905853918E-008                  9.9999999034042364E-001                  9.9999994689372540E-001                  3.6228824595378334E-001                  7.8125640905853918E-008                  9.9999999034042364E-001                  9.9999994689372540E-001                  4.3881209313423266E+000                 -2.9745205548184238E+001                 -9.8999999999999986E+001                  4.3881209313423266E+000                  2.3349565652600512E+000                  4.3842612776185872E+000                 -2.9745205548184238E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4334062082957183E+033                  1.1907813182994157E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4420505904525385E+000                  4.0009530297140641E+000                  6.3963417040458215E-001                  4.2378022586515858E+000                  1.3315307490190267E-008                  1.6558705806863045E+001                  8.7952555615028716E-001                  7.5161635141705396E+000                  6.2045798937609509E-001                  8.4948370376345850E-001                  1.2981704005158843E+000                  6.9896697907679584E-001                  2.8051298974774042E-001                  2.6850533606549872E-004                  9.2796061769063586E-003                  4.7808500789130199E-003                  3.4416106108119964E-003                  9.3604466091399743E-003                  8.3954158955225751E+000                  3.3620331411324544E+000                                        0                                        0                                        3 
                                       5                                     1039                  1.4410601996826415E+003                  2.5622255708972941E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  5.2464103168411498E+000                  4.3470927850236019E-001                  7.8125641183290865E-008                  9.9999998741358254E-001                  9.9999995609860470E-001                  4.3470927850236019E-001                  7.8125641183290865E-008                  9.9999998741358254E-001                  9.9999995609860470E-001                  4.3942242247032528E+000                 -3.0415327550810705E+001                 -9.8999999999999986E+001                  4.3942242247032528E+000                  2.5822045687223008E+000                  4.3874768633688310E+000                 -3.0415327550810705E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5059443133631984E+033                  9.2489137705908196E+033                  1.0471465195994880E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1355653380431244E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4333757531366738E+000                  3.9758685769500088E+000                  6.4444161865428384E-001                  4.2281873621521822E+000                  3.6240923568451307E-008                  1.6509374758410861E+001                  8.4038983200185891E-001                  7.5053871451767291E+000                  6.2040769108102367E-001                  8.4953404422501999E-001                  1.2980305350339638E+000                  6.9906705304902816E-001                  2.8044227816611811E-001                  4.6361390676002371E-004                  9.2902849916143004E-003                  4.5438794502331223E-003                  3.4416106108119959E-003                  9.3604466091399743E-003                  8.3950882029857574E+000                  3.3621249721192648E+000                                        0                                        0                                        3 
                                      10                                     1030                  3.6312006657491620E+003                  2.7542425677804880E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  5.2910328682045957E+000                  4.4052130628948133E-001                  7.8125641829907029E-008                  9.9999998521845179E-001                  9.9999995203306447E-001                  4.4052130628948133E-001                  7.8125641829907029E-008                  9.9999998521845179E-001                  9.9999995203306447E-001                  4.0713493889476426E+000                 -3.1064162563999531E+001                 -9.8999999999999986E+001                  4.0713493889476426E+000                  2.3250348960219789E+000                  4.0634899122560100E+000                 -3.1064162563999531E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5024846923079847E+033                  8.3523419102520078E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4240905198139737E+000                  3.9503522536897022E+000                  6.5025392366953094E-001                  4.2165627521216882E+000                  1.5025018248537453E-008                  1.6465533292274543E+001                  8.0684222724704735E-001                  7.4949239844492590E+000                  6.2041468842697323E-001                  8.4952854655222920E-001                  1.2980547362198041E+000                  6.9905622511990861E-001                  2.8042880575313028E-001                  3.1642983413151111E-004                  9.2924602933859655E-003                  4.7136908125827845E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  8.3946862272287692E+000                  3.3622242065236354E+000                                        0                                        0                                        3 
                                      15                                     1034                  8.7021600956174589E+003                  3.1501487980186118E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.5770411702021438E+000                  2.9626055540609497E-001                  7.8125641779022080E-008                  9.9999998573064897E-001                  9.9999995105147910E-001                  2.9626055540609497E-001                  7.8125641779022080E-008                  9.9999998573064897E-001                  9.9999995105147910E-001                  3.7834784353981372E+000                 -3.0641512635575168E+001                 -9.8999999999999986E+001                  3.7834784353981368E+000                  1.9202957527725308E+000                  3.7774861244806974E+000                 -3.0641512635575168E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4950711179956216E+033                  7.4975454730530273E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4313977923299035E+000                  3.9864663798257047E+000                  6.5369644170567176E-001                  4.2096777160494065E+000                  8.4843387830626793E-010                  1.6502274556593036E+001                  8.3791925171160619E-001                  7.5015331601891049E+000                  6.2046196085951466E-001                  8.4948190903155196E-001                  1.2981882574029604E+000                  6.9896352992617872E-001                  2.8048496414721491E-001                  8.0744632085140127E-005                  9.2844240974801085E-003                  4.9956885530545066E-003                  3.4416106108119951E-003                  9.3604466091399743E-003                  8.3942850170566654E+000                  3.3624587775669768E+000                                        0                                        0                                        3 
                                      20                                     1035                  1.7671216581015346E+004                  3.2918740891789362E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.6500034019590797E+000                  3.0193000936070419E-001                  7.8125643089927115E-008                  9.9999998741358254E-001                  9.9999995545037013E-001                  3.0193000936070419E-001                  7.8125643089927115E-008                  9.9999998741358254E-001                  9.9999995545037013E-001                  3.9621772811943941E+000                 -2.9771247685153185E+001                 -9.8999999999999986E+001                  3.9621772811943941E+000                  1.6697592127235290E+000                  3.9599566517991533E+000                 -2.9771247685153185E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0259586704090749E+033                  8.4943283782577092E+033                  1.1229233076171637E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1889816415595395E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4439695330045037E+000                  4.0221523569146411E+000                  6.4639594890093832E-001                  4.2242787016588732E+000                 -8.7659922372998433E-009                  1.6561177132313187E+001                  8.8299952691687522E-001                  7.5156314266443234E+000                  6.2055539051620667E-001                  8.4938453020312910E-001                  1.2984344113980635E+000                  6.9876898278607957E-001                  2.8067986521112803E-001                  5.6973410994798163E-005                  9.2549501474251741E-003                  5.0492113506246435E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  8.3935629831109377E+000                  3.3631785361372377E+000                                        0                                        0                                        3 
                                      25                                     1036                  3.3609066019238206E+004                  3.6461146082332609E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1023679447162564E+000                  3.4032320071684313E-001                  7.8125643780104371E-008                  9.9999998840139137E-001                  9.9999995848444045E-001                  3.4032320071684313E-001                  7.8125643780104371E-008                  9.9999998840139137E-001                  9.9999995848444045E-001                  4.0049768621715236E+000                 -2.9638953630615458E+001                 -9.8999999999999986E+001                  4.0049768621715236E+000                  1.6219922278130137E+000                  4.0031750884341921E+000                 -2.9638953630615458E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1918316906418512E+033                  7.9319104849282711E+033                  8.1972790584591862E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.6399813213905524E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4433973177150738E+000                  4.0038388376272680E+000                  6.3838361983611336E-001                  4.2403033597885234E+000                 -1.5206555283068584E-009                  1.6565496169331652E+001                  8.8479320983298304E-001                  7.5178732025278414E+000                  6.2073464070877515E-001                  8.4919740044144398E-001                  1.2989046708524361E+000                  6.9839474099486343E-001                  2.8106158140004989E-001                  5.7751192234919250E-005                  9.1966175791324632E-003                  5.0993449364339569E-003                  3.4416106108119946E-003                  9.3604466091399691E-003                  8.3919272618707179E+000                  3.3648375700244073E+000                                        0                                        0                                        4 
                                      30                                     1028                  7.3142284851147313E+004                  4.0420208384713847E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1164423374511712E+000                  3.4190108581744849E-001                  7.8125644103258809E-008                  9.9999998840139137E-001                  9.9999995851897050E-001                  3.4190108581744849E-001                  7.8125644103258809E-008                  9.9999998840139137E-001                  9.9999995851897050E-001                  4.0020834788746820E+000                 -2.9674500351892920E+001                 -1.1740169830895265E+001                  4.0020834788746829E+000                  1.6024284370393942E+000                  4.0003496913454857E+000                 -2.9674500351892920E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1846222295212690E+033                  7.9193255791141793E+033                  1.1229924026153578E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1888687192456254E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4424770891707999E+000                  4.0007359091961980E+000                  6.3867261270912579E-001                  4.2397253740424983E+000                  2.1229249473398303E-010                  1.6562043933490767E+001                  8.8222522263907666E-001                  7.5172348537569471E+000                  6.2120141534899798E-001                  8.4871083619320742E-001                  1.3001293565671010E+000                  6.9742161415288184E-001                  2.8205327525802248E-001                  5.9004095717095592E-005                  9.0497916969867337E-003                  5.2263558625822645E-003                  3.4416106108119959E-003                  9.3604466091399743E-003                  8.3878553603098673E+000                  3.3689724005129009E+000                                        0                                        0                                        5 
                                      35                                     1023                  1.7151358393496342E+005                  4.4379270687095085E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1106565822830410E+000                  3.4190108581744511E-001                  7.8125640719182230E-008                  9.9999998807212176E-001                  9.9999995779166628E-001                  3.4190108581744511E-001                  7.8125640719182230E-008                  9.9999998807212176E-001                  9.9999995779166628E-001                  4.0030128491931780E+000                 -2.9729399013167775E+001                 -9.8999999999999986E+001                  4.0030128491931780E+000                  1.5859170740354258E+000                  4.0013474399347881E+000                 -2.9729399013167775E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1831156048224758E+033                  7.9058836209964800E+033                  1.1238269610280464E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1737243680636453E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4415927730456115E+000                  4.0018303914952096E+000                  6.4098848610900849E-001                  4.2350936272427324E+000                  1.9235756512480695E-010                  1.6556429838760373E+001                  8.7835818076829020E-001                  7.5161793520870273E+000                  6.2237378067130200E-001                  8.4749314117000007E-001                  1.3032058817217071E+000                  6.9498622360349527E-001                  2.8453175481030651E-001                  6.2119214296453432E-005                  8.7092210939158244E-003                  5.5207208352600597E-003                  3.4416106108119951E-003                  9.3604466091399743E-003                  8.3777284708654864E+000                  3.3792477520044697E+000                                        0                                        0                                        5 
                                      40                                     1017                  4.1629285487120465E+005                  4.8338332989476331E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0905045713380046E+000                  3.4032320071684014E-001                  7.8125640719182230E-008                  9.9999998741358254E-001                  9.9999995618929094E-001                  3.4032320071684014E-001                  7.8125640719182230E-008                  9.9999998741358254E-001                  9.9999995618929094E-001                  4.0056942038917134E+000                 -2.9825877308730711E+001                 -9.8999999999999986E+001                  4.0056942038917134E+000                  1.5573963450812434E+000                  4.0041444558505539E+000                 -2.9825877308730711E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1801805712744055E+033                  7.8753996700003934E+033                  1.1259393323435518E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1332910752891543E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4397859277413945E+000                  4.0047413505716749E+000                  6.4605765625567602E-001                  4.2249552869493980E+000                  1.6763578185777876E-010                  1.6545107457477695E+001                  8.7074499579537490E-001                  7.5142168716509197E+000                  6.2534640821366938E-001                  8.4443270505618173E-001                  1.3110097953744977E+000                  6.8886535112769420E-001                  2.9074461557053261E-001                  6.8762726303983986E-005                  7.9821668785795101E-003                  6.1491425096705469E-003                  3.4416106108119951E-003                  9.3604466091399743E-003                  8.3524629307000939E+000                  3.4048350540324734E+000                                        0                                        0                                        5 
